抵神煞	doi2 sing5 suah4
未是	bhuê7 si6
敢	gan2
cain1cain1行	cain1 cain1 gian5
宽宽行	kuan1 kuan1 gian5
玛瑙	ma2 nao2
头脑	tao5 lo2
手teng6	ciu2 teng6
咸个	ham5 gai5
毋肖侬	m6 sieu6 nang5
毋成	m6 zian5
无变	bho5 biêng3
死过	si2 guê3
正倒好	zian3 do3 ho2
正倒	zian3 do3
囝弟	gian2 di6
就头	ziu6 tao5
念心	liem7 sim1
面门	ming7 mung5
勿面勿皮	mai3 ming7 mai3 puê5
勿面	mai3 ming7
未曾	bhuê7 zêng5
hia2	hia2
相插	siê1 cab4
做蜀下	zo3 zêg8 ê7
堪该衰	kam1 gai1 suê1
合事	gah4 se7
食凉	ziah8 liang5
无电	bho5 diêng6
暝时	mêng5 si5
广告	guang2 gao3
公告	gong1 gao3
通知	tong1 zai1
透	tao3
食白药	ziah8 bêh8 iêh8
白药囝	bêh8 iêh8 gian2
白药	bêh8 iêh8
白药骹	bêh8 iêh8 ka1
细骹	soi3 ka1
大骹	dua7 ka1
大骹	dua7 ka1
骹数	ka1 sieu3
商铺	siang1 pou3
商铺	siang1 pou3
铺	pou1
铺囝	pou3 gian2
店铺	diem3 pou3
税铺	suê3 pou3
社会骹	sia6 huê6 ka1
麻雀骹	mua5 ziouh4 ka1
脚色	giêh4 sêg4
恰恰好	gah4 gah4 ho2
拄拄	du2 du2
gah4bang7	gah4 bang7
啱好	ngam1 ho2
牛轧糖	ghu5 gag4 teng5
电管	diêng6 geng2
锡匙	siah4 si5
针车	zam1 cia1
火油	huê2 iu5
铁网窗	tih4 mang6 têng1
办公床	poin7 gong1 ceng5
床柜	ceng5 guin7
蠓触	mang2 cog4
贴纸	dah4 zua2
水油灯	zui2 iu5 dêng1
水油	zui2 iu5
做手术	zo3 ciu2 sug8
拍针	pah4 zam1
吊液	dieu3 êg8
计算机	gi3 seng3 gi1
cih4蠓灯	cih4 mang2 dêng1
食厅	ziah8 tian1
写字床	sia2 ri7 ceng5
电蠓拍	diêng6 mang2 pah4
huang1车	huang1 cia1
缝车	pong5 cia1
tig4to5物件	tig4 to5 muêh8 gian6
玩具	nguêng2 gu6
扑克	pog4 kiog4
上堂钟	ciên6 deng5 zêng1
上课钟	ciên6 kuê3 zêng1
上课铃	ciên6 kuê3 lêng1
红毛灰	ang5 mo5 huê1
洋灰	iang5 huê1
水泥	zui2 ni5
离焦	li5 da1
万字夹	bhuêng7 ri7 ngiab8
绽	tin7
tin7衫车	tin7 san1 cia1
钉衫车	dêng3 san1 cia1
竹板	dêg4 boin2
羽毛板	u2 mo5 boin2
乒乓板	bing1 bong5 boin2
电线	diêng6 suan3
牵电	kang1 diêng6
摇井	ieu5 zên2
菲林	hui1 lim5
胶卷	ga1 geng2
火酒	huê2 ziu2
泵风	bong5 huang1
风	huang1
充风	cêng5 huang1
破奶	pua3 ni1
奶	ni1
螺丝批	lo5 si1 boi1
螺丝	lo5 si1
ngiab8囝	ngiab8 gian2
铁钳	tih4 gin5
塗炭屎	tou5 tuan3 sai2
塗炭炉	tou5 tuan3 lou5
煤炉	bhuê5 lou5
煤炭	bhuê5 tuan3
塗炭	tou5 tuan3
ngiap8	ngiap8
火船bu1	huê2 zung5 bu1
火车bu	huê2 cia1 bu1
ngiab8骹趾	ngiab8 ka1 zai2
ngiag4鞋	ngiag4 oi5
hiu2	hiu2
歕hiu2	bung1 hiu2
gi1giu2	gi1 giu2
bi1	bi1
物食	muêh8 ziah8
舢舨	sam1 bang2
舢排	sam1 bai5
机篷船	gi1 pang5 zung5
剴须刀	koi1 ciu1 do1
火suh8	huê2 suh8
活扳	uah8 bang2
拍电	pah4 diêng6
call机	ko1 gi1
洗头精	soi2 tao5 zêng1
洗头膏	soi2 tao5 go1
洗发水	soi2 huêg4 zui2
洗衫粉	soi2 san1 hung2
芳枧	pang1 gang2
雨衣	hou6 i1
靴	hia1
鞋liaoh	oi5 liaoh
拖鞋	tua1 oi5
鞋拖	oi5 tua1
水鞋	zui2 oi5
烟花	ing1 huê1
hi1hu5	hi1 hu5
金含糖	gim1 gam5 teng5
小影	siou2 ian2
翕相机	hoh4 siên3 gi1
翕相	hoh4 siên3
坐车	zo6 cia1
火车站	huê2 cia1 zam6
汽车站	ki3 cia1 zam6
汽车票	ki3 cia1 piê3
火车票	huê2 cia1 piê3
火车	huê2 cia1
火车路	huê2 cia1 lou7
铁路	tih4 lou7
火船	huê2 zung5
踢球	tag4 giu5
足球	zog4 giu5
篮球	na5 giu5
拍球	pah4 giu5
乒乓	bing1 bong5
拍羽毛	pah4 u2 mo5
电视	diêng6 si6 
街车	goi1 cia1
地铁	di7 tih4
小车	siou2 cia1
拍的	pah4 dêg8
的士	dêg8 se6
打甂炉	da2 biang1 lou5
士巴拿	se6 ba1 na2
le5塗机	le5 tou5 gi1
勾机	gao1 gi1
龟囝	giu1 gian2
龟囝	giu1 gian2
女装摩托	neng2 zeng1 mo5 toh4
柳州囝	liu2 ziu1 gian2
大货车	dua7 huê3 cia1
大东风	dua7 dang1 huang1
手扶	ciu2 hu5
微波炉	mui5 bo1 lou5
面巾纸	ming7 geng1 zua2
电热壶	diêng6 riêg8 hu5
热壶	riêg8 hu5
煤气炉	bhuê5 ki3 lou5
koi1须	koi1 ciu1
抠须	kao1 ciu1
影碟机	ian2 dih8 gi1
影碟	ian2 dih8
手lab4	ciu2 lab4
离衫机	li5 san1 gi1
洗衫机	soi2 san1 gi1
电饭锅	diêng6 bung7 uê1
手电	ciu2 diêng6
日光管	rig8 guang1 geng2
兜紧	dao1 ging2
屠杀	dou5 suah4
图纸	dou5 zua2
风调雨顺	huang1 tieu5 hou6 sung6
唐山	deng5 suan1
弹枪	duan7 ciên1
邋遢	lah4 dah4
diam7diam7	diam7 diam7
diam7	diam7
dung3	dung3
guang6尻川	guang6 ka1 ceng1
guang6	guang6
sêg4	sêg4
sêg4	sêg4
na3go1鱼	na3 go1 he5
愿	ngiêng3
创	ceng3
向	ng3
赚	dan7
虹树	kêng6 ciu7
仙巴掌	siêng1 ba1 ziên2
刺钩竹	ci3 gao1 dêg4
猪母菜	de1 bho2 cai3
风树	huang1 ciu7
金凤	gim1 hong6
松柏	sêng5 bêg4
苦棟	kou2 noin6
少礼草	siao2 li2 cao2
mog8liang5	mog8 liang5
木棉	bhag8 min5
午时花	ngou2 si5 huê1
蛇舌草	zua5 zih8 cao2
灯笼pog8	dêng1 lang5 pog8
角梅	gag4 bhuê5
咸酸草	giem5 seng1 cao2
牡丹	bhou2 duan1
柠檬	nang5 mong5
鸟梨	zieu2 lai5
青皮梨	cên1 puê5 lai5
红花梨	ang5 huê1 lai5
龙眼干	nêg8 oin2 guan1
稚姜	zin2 giên1
春菜	cung1 cai3
草菇	cao2 gou1
金针菇	gim1 zam1 gou1
芋把	ou7 ba3
芋艿	ou7 ni5
芋卵	ou7 neng6
豆萁	dao7 gi1
豆藤	dao7 ding5
红豆	ang5 dao7
乌豆	ou1 dao7
黄豆	ng5 dao7
枸杞菜	gao2 ki2 cai3
长荚豆	deng5 goih4 dao7
玻璃菜	bo1 li5 cai3
芳莱骨	pang1 cai3 gug4
芳菜	pang1 cai3
田螺米	cang5 lo5 bhi2
金黍米	gim1 siu2 bhi2
暹罗米	siem5 lo5 bhi2
玉米	ghêg8 bhi2
刀豆	do1 dao7
荷兰豆	ho3 lang5 dao7
针菜	zam1 cai3
柰	nai6
油甘	iu5 gam1
梨	lai5
丁香	dêng1 hiang1
大菜	dua7 cai3
无花果	bho5 huê1 guê2
菝囝	bag8 gian2
木囝	bhag8 gian2
淮山	huai5 suan1
莴菜	uê1 cai3
番葛	huêng1 guah4
苋菜	hoin7 cai3
番茄	huêng1 giê5
土白	tou2 bêh8
王菁白	uang5 zian1 bêh8
芥蓝	kah na5
白囝	bêh8 gian2
花西	huê1 sai1
水棍	zui2 gung3
灶鸡	zao3 goi1
峇囝	bha3 gian2
鳄鱼	ngag8 he5
鱯鼠精	uêh8 ce2 zian1
非洲鲫	hui1 ziu1 zig4
鲥鱼	si5 he5
三鯬	sam1 loi5
刺包鳗	ci3 bao1 muan5
ziên1批	ziên1 poi1
海鳝	hai2 cuan6
花鳗	huê1 muan5
狗牯suang1	gao2 gou2 suang1
钱鳗	zin5 muan5
油箸	iu5 de7
沙鳗	sua1 muan5
海淡	hai2 dan6
鳖头	bih4 tao5
ga1dian1鳗	ga1 dian1muan5
土龙	dou6 lêng5
血鳗	huêh4 muan5
赤鳗	ciah4 muan5
白鳗	bêh8 muan5
乌耳鳗	ou1 hin6 muan5
乌翼	ou1 sig8
恶鲨	ag4 sua1
白牙鲨	bêh8 ghê5 sua1
公子鲨	gong1 ze2 sua1
狗鲨	gao2 sua1
沙芒	sua1 mang1
piah4鱼	piah4 he5
燕鱼	in3 he5
魟鱼	hang1 he5
鲨鱼	sua1 he5
鲸鱼	kêng5 he5
褫皮鹿	ti3 puê5 dêg8
鲮箭	lêng5 zin3
大头鳙	dua7 tao5 song5
苦瓜核	kou2 guê1 hug8
纺车姨	pang2 cia1 i5
水蚊	zui2 bhung1
乌蚊	ou1 bhung1
尖担	ziem1 dan1
尖担	ziem1 dan1
走马蚁	zao2 bhê2 hia6
黄丝蚁	ng5 si1 hia6
蚁公	hia6 gong1
mang5kêng1	mang5 kêng1
青竹镖	cên1 dêg4 biê1
黄头娘	ng5 tao5 niên5
过树龙	guê3 ciu7 lêng5
草鞋踏	cao2 oi5 dah8
簸箕甲	bua3 gi1 gah4
白颔nuan3	bêh8 am6 nuan3
杨官	iên5 guan1
鱯鼠	uêh8 ce2
鱯鱼	uêh8 he5
草花蛇	cao2 huê1 zua5
红目呆	ang5 mag8 dai1
红头鹤	ang5 tao5 hoh8
红哥鲤	ang5 go1 li2
红先生	ang5 sing1 sên1
山牛	suan1 ghu5
黄牛	ng5 ghu5
水牛	zui2 ghu5
狐狸猫	hou5 lai5 ngieu1
iah8	iah8
鲑	guai1
沙虾	sua1 hê5
大头guai1	dua7 tao5 guai1
蛤guai1	gab4 guai1
胡蜞	hou5 ki5
蛤giu2	gab4 giu2
骹鱼	ka1 he5
带绺鱼	dua3 liu2 he5
gou1鱼	gou1 he5
胡溜	hou5 liu1
琴蛇	kim5 zua5
尾翼	bhuê2 iah8
蚊	bhung1
草蛨	cao2 mêh4
火金蛄	huê2 gim1 gou1
火芒虫	huê2 mên5 tang5
虱母	sag4 bho2
木虱	bhag8 sag4
ga1zuah8	ga1 zuah8
狗母蛇	gao2 bho2 zua5
檐龙	zin5 lêng5
蟧蜈	la5 ghia5
马龙蚑	bhê2 lêng5 kia5
苦楝牛	kou2 noin6 ghu5
蛀角蛘	zu3 gag4 iên5
牛屎核	ghu5 sai2 hug8
牛屎龟	ghu5 sai2 giu1
钉鱼鸟	dêng3 he5 zieu2
鹌鹑	am1 sung5
臭液蜚	cao3 siêh8 bhui7
燕鸟	in3 zieu2
染囝	ni2 gian2
猴染	gao5 ni2
猴水	gao5 zui2
biang1	biang1
水缸	zui2 geng1
dom1	dom1
俭惜	kiên7 siêh4
俭喙	kiên7 cui3
geng3索	geng3 soh4
塞塞	sag4 sag4
徛	kia6
抹着	bhuah8 diêh4
菝草	buah8 cao2
草猴	cao2 gao5
好在	ho2 zai6
好得	ho2 dig4
生成个	sên1 sêng5 gai5
揉颔	riu5 am6
神祇	sing5 ki5
昵称	nêg8 cêng1
井	zên2
万	bhuêng7
亓	ki5
万岁	bhuêng7 suê3
万一	bhuêng7 ig4
万俟	mog8 ki5
与其	e2 ki5
秀才	siu3 zai5
三巴里凉	sam1 ba1 li2 liang5
三结义	sam1 gig4 ngi6
三中花	sam1 dong1 huê1
三炮	sam1 pao3
丁当	dêng1 dang1
二手	ri6 ciu2
二家	ri7 gê1
一枝流	zêg8 gi1 liu5
一久醒	zêg8 gu2 cên2
一定	zêg8 dian7
救生圈	giu3 sên1 kuêng1
死人	si2 nang5
安全第一	uan1 cuêng5 doin6 ig4
救人	giu3 nang5
生离死别	sên1 li5 si2 biêg8
绝望	zoh8 mo7
灾难	zai1 lang7
事故	se7 gu3
责任	zêh4 rim6
负责任	hu6 zêh4 rim6
导游	dao6 iu5
买保险	bhoi2 bo2 hiam2
保险	bo2 hiam2
出海	cug4 hai2
海岛	hai2 dao2
沙滩	sua1 tuan1
禁止	gim3 zi2
溺水	nêg8 zui2
暴雨	bao6 hou6
遗体	rui6 ti2
不幸	bug4 hêng6
救援	giu3 iêng6
伤心	siên1 sim1
治疗	di7 lieu5
医院	ui1 in7
受伤	siu6 siên1
游客	iu5 kêh4
幸存	hêng6 cung5
获救	uag8 giu3
失踪	sig4 zong1
遇难	ngo6 lang7
暴风雨	bao6 huang1 hou6
大风大涌	dua7 huang1 dua7 êng2
危险	nguin5 hiam2
救生衣	giu3 sên1 i1
旅游	li2 iu5
轮船	lung5 zung5
白cih8	bêh8 cih8
柴粕	ca5 poh4
锯屑	ge3 sug4
电脑	diêng6 nao2
树皮	ciu7 puê5
树箬	ciu7 hiêh8
re5地	re5 di7
扫地	sao3 di7
洗身	soi2 sing1
洗碗	soi2 uan2
洗车	soi2 cia1
洗菜	soi2 cai3
洗衫裤	soi2 san1 kou3
洗头毛	soi2 tao5 mo5
洗骹	soi2 ka1
歕风	bung5 huang1
风扇	huang1 sin3
理毋直	li2 m6 dig8
暗zi1绝静	am3 zi1 zoh8 zên6
暗mong5暗dag4	am3 mong5 am3 dag4
暗静话	am3 zên6 uê7
暗静事	am3 zên6 se7
暗静欢喜	am3 zên6 huan1 hi2
暗静缀	am3 zên6 duê3
暗静笑	am3 zên6 ciê3
暗静	am3 zên6
暗起	am3 ki2
暗囥	am3 keng3
暗牌	am3 bai5
哎	ai7
爱人孬爱货	ain3 nang5 mo2 ain3 huê3
布摆	bu3 bai2
爱爱	ain3 ain3
爱	ain3
爱怎然	ain3 zo3 ni5
爱食烧	ain3 ziah8 siê1
爱食䭕	ain3 ziah8 zian2
爱食咸	ain3 ziah8 giem5
爱死畏肉臭	ain3 si2 uin3 nêg8 cao3
爱死𠀾活	ain3 si2 bhoi6 uah8
爱死无命	ain3 si2 bho5 mian7
爱死无命	ain3 si2 bho5 mian7
爱生爱死	ain3 sên1 ain3 si2
爱猛倒慢	ain3 mên2 do3 mang7
爱逸陶	ain3 tig4 to5
呾耍笑	dan3 seng2 ciê3
爱耍	ain3 seng2
爱母	ain3 bhou2
爱	ain3
爱人	ain3 ring5
爱情	ain3 cêng5
爱护	ain3 hu6
爱	ain3
爱雅变做猴	ain3 ngia2 biêng3 zo3 gao5
爱	ain3
爱	ain3
隘歹	ai2 dai1
哀怨	ai1 uêng3
哀	ai1
阿ghe5	a1 ghe5
暗头	am3 tao5
交圝个	ga1 neng5 gai5
交圝	ga1  neng5
暗	am3
飯飠嘗	bung7 siêh8
飲飠嘗	am2 siêh8
插到饮滚	cah4 gao3 am2 gung2
尼姑庵	ni5 gou1 am1
庵堂	am1 deng5
饮滚	am2 gung2
易过食饮	goi7 guê3 ziah8 am2
食饮	ziah8 am2
烧茶	siê1 dê5
倒茶	do3 dê5
冲茶	cong1 dê5
焙茶	buê7 dê5
红茶	ang5 dê5
绿茶	lêg8 dê5
炒茶	ca2 dê5
茶杯	dê5 buê1
茶米灰	dê5 bhi2 hu1
茶米	dê5 bhi2
dai1囝	dai1 gian2
拗龙眼	a2 nêg ainn2
拗花	a2 huê1
拗柳枝	a2 liu2 gi1
鸦片	a1 piêng3
鸭舌帽	ah4 zih8 bho7
鸭母捻	ah4 bho2 liam3
鸭卵算出骨	ah4 neng6 seng3 cug4 gug4
鸭绿	ah4 lêg8
鸭喃	ah4 lam5
鸭囝听雷	ah4 gian2 tian1 lui5
鸭囝铺	ah4 gian2 pou1
拗手欛	a2 ciu2 ba3
鸭母声	ah4 bho2 sian1
押	ah4
押	ah4
死人詏到企	si2 nang5 a3 gao3 kia6
詏到亭倒	a3 gao3 dêng5 do2
詏奅	a3 pan3
詏大话	a3 dua7 uê7
詏无话	a3 bho5 uê7
詏毋去	a3 m6 ke3
汝免詏	le2 ming2 a3
汝勿詏	le2 mai3 a3
拗手柄	a2 ciu2 bên3
拗手	a2 ciu2
拗压	a2 ieb4
拗折卵筋	a2 zih8 lang6 geng1
拗弯	a2 uêng1
拗折	a2 zih8
阿总	a1 zong2
阿儿	a1 ri5
阿姐	a1 zê2
阿鬃艾	a1 zang1 ria1
阿tih8	a1 tih8
阿嫂	a1 so2
阿嫂	a1 so2
阿嫂	a1 so2
阿嫂	a1 so2
老婶	lao6 sim2
阿婶	a1 sim2
展阿舍脾	diêng2 a1 sia3 pi5
阿舍娘	a1 sia3 niên5
阿舍坯	a1 sia3 puê1
肉	bhah4
肉舍	bhah4 sia3
抑是	a1 si6
阿斯妈	a1 se1 ma2
阿婆生个	a1 pua5 sên1 gai5
阿婆房	a1 pua5 bang5
阿婆	a1 pua5
阿奴	a1 nou5
杨桃	iên5 do5
李	li2
杨梅	iên5 bhuê5
芒果	mang5 guê2
龙眼	nêg8 ain2
三月红	san1 ghuêh8 ang5
白蜡	bêh8 lah8
蛀核	zu3 hug8
妃子笑	hui1 ze2 ciê3
秫米糍	zug8 bhi2 zin5
乌箬	ou1 hioh8
桂味	gui3 bhi7
黄弹	ng5 duain7
捍	huan7
掠	liah8
鲠	gên2
古卵	gou2 lang6
dên6	dên6
睇电影	toin2 diêng6 ian2
电影	diêng6 ian2
新闻	sing1 bhung6
中央台	dong1 iang1 tai5
黑白电视	hêg4 bêh8 diêng6 si6
收无台	siu1 bho5 tai5
电视	diêng6 si6
睇电视	toin2 diêng6 si6
节目	zag4 mag8
老式	lao6 sêg4
作业簿	zag4 ngieb8 pou6
搭	dah4
搭	dah4
innh4aunnh4	innh4 aunnh4
太白金星	tai3 bêh8 gim1 cên1
太上老君	tai3 siang6 lao2 gung1
孔子	kong2 ze2
老子	lao6 ze2
菩萨	pu5 sag4
李商隐	li2 siang1 ing2
陶渊明	tao5 iêng1 mêng5
王维	hêng5 rui5
白居易	bêh8 ge1 i6
杜甫	dou6 pou2
李白	li2 bêh8
嫦娥	siam5 ngo5
二郎神	ri6 neng5 sing5
哮天犬	hao1 tiêng1 kiêng2
铁扇公主	tih4 sin3 gong1 zu2
牛魔王	ghu5 mo5 uang5
哪吒	lo5 za1
老妈宫	lao6 ma2 gêng1
鲁班	lu2 bang1
圣巧爷	sian3 ka2 ia5
老爷	lao2 ia5
老爷宫	lao2 ia5 gêng2
塗地公	tou5 di7 gong1
塗地爷	tou5 di7 ia5
阎罗王	ngiem5 lo5 uang5
玉皇大帝	ghêg8 huang5 dai6 di3
如来佛	ru5 lai5 hug4
观音	guêng1 im1
唐僧	tang5 zêng1
西游记	sai1 iu5 gi3
沙僧	sua1 zêng1
老猪	lao6 de1
猪八戒	de1 boih4 gai3
齐天大圣	ci5 tiêng1 dai6 sian3
孙悟空	seng1 ngo6 kong1
老猴	lao6 gao5
挨米	oi1 bhi2
芳饼药	pang1 bian2 iêh8
师囝	sai1 gian2
师公	sai1 gong1
师父	sai1 bê6
撒盐	suah4 iem5
筲箕	sa1 gi1
sa1bhi5	sa1 bhi5
sa1	sa1
我就去	ua2 ziu6 ke3
喌喌叫	ziuh4 ziuh4 giê3
酒糟鼻	ziu2 zao1 pin7
酒脾	ziu2 pi5
酵母	gan3 bho2
酒麯	ziu2 kag4
酒母	ziu2 bho2
酒薄人情厚	ziu2 boh8 nang5 cêng5 gao6
酒吧	ziu2 ba1
鸟鸟叫	zieu2 zieu2 giê3
雀暝	ziouh4 mên5
鸟食麦	zieu2 ziah8 bhêh8
鸟lê2	zieu2 lê2
鸟淋毋着屎	zieu2 lam5 m6 diêh8 sai2
经支鸟喙	gêng1 gi1 zieu2 cui3
鸟喙	zieu2 cui3
膣精囝	zi1 zian1 gian2
膣喙	zi1 cui3
装膣样	dion1 zi1 iên7
膣精	zi1 zian1
臭膣	cao3 zi1
膣屄	zi1 bai5
膣	zi1
老溲生宿囝	lao2 sieu1 sên1 sêg4 gian2
龟鸟	gu1 zieu2
乜卵毋晓	mih4 lang6 m6 hieu2
卵脬客	lang6 pa1 kêh4
爿卵爿面	boin5 lang6 boin5 ming7
擎卵毋知换肩	kia5 lang6 m6 zai1 uan7 goin1
吐卵核	tou3 lang6 hug8
吐卵屎	tou3 lang6 sai2
无卵变	bho5 lang6 biêng3
有乜卵	u6 mih4 lang6
张装卵样	diên1 lang6 iên7
缠卵缀锤	din5 lang6 duê3 tui5
缠骹缀手	din5 ka1 duê3 ciu2
支卵大过汝头	gi1 lang6 dua7 guê3 le2 tao5
支卵勼入腹	gi1 lang6 giu1 rib8 bag4
支卵	gi1 lang6
支卵汝咬	gi1 lang6 le2 ga6
支卵破做竹筅	gi1 lang6 pua3 zo3 dêg4 coin2
支大卵	gi1 dua7 lang6
支卵吊在面	gi1 lang6 dieu3 do6 ming7
马卵毋是骹	bhê2 lang6 m6 si6 ka1
鬼卵	gui2 lang6
画虎卵	uê7 houn2 lang6
狗卵丁	gao2 lang6 dêng1
咬毋着卵咬脬	ga6 m6 diêh4 lang6 ga6 pa1
扶卵过桥	hu5 lang6 guê3 giê5
圣卵面	sian3 lang6 ming7
圣卵	sian3 lang6
卵冻鸟掣	lang6 dong3 zieu2 sih4
卵硬诈腰痀	lang6 ngên6 dên3 iê1 gu1
卵硬三分痟	lang6 ngên6 san1 hung1 siao2
卵头掷蛤虯	lang6 tao5 sêg4 gab4 giu2
卵头拖沙母	lang6 tao5 tua1 sua1 bho2
卵头生硬	lang6 tao5 cên1 ngên6
卵屎桶	lang6 sai2 tang2
卵头磨剃刀	lang6 tao5 bhua5 ti3 do1
卵事	lang6 se7
卵杀	lang6 suah4
卵屎心胸	lang6 sai2 sim1 hêng1
卵屎窒一肚	lang6 sai2 tag4 zêg8 dou2
卵窒喙	lang6 tag4 cui3
卵脬大过柚囊	lang6 pa1 dua7 guê3 iu7 lang2
好看无卵用	hao2 toin2 bho5 lang6 êng7
卵脬假猪肚	lang6 pa1 gia2 de1 dou6
卵面	lang6 ming7
卵面择相	lang6 ming7 doh8 siên3
卵毛结相拖	lang6 mo5 gag4 siê1 tua1
卵毛缚成索	lang6 mo5 bag8 sêng5 soh4
卵裂生阿拐	lang6 lih8 sên1 a1 guai2
卵哩毋别半支	lang6 li m6 bag4 buan3 gi1
卵火烫破裤	lang6 huê2 teng3 pua3 kou3
卵火着	lang6 huê2 doh8
卵核毋归袋	lang6 hug8 m6 gui1 do7
柴卵	ca5 lang6
卵柴柴	lang6 ca5 ca5
卵比鼻绌丈两	lang6 bi2 pin7 zuah4 deng6 no6
卵型	lang6 hêng5
合支卵平样	gah4 gi1 lang6 bên5 iên7
鸡啄卵知勼	goi1 doh4 lang6 di1 giu1
古卵	gou2 lang6
合汝卵事	gah4 le2 lang6 dai7
合汝无事	gah4 le2 bho5 dai7
逆卵根	gêh8 lang6 geng1
含卵免荡喙	gam5 lang6 ming2 deng6 cui3
挐过卵毛	re5 guê3 lang6 mo5
呾卵话	dan3 lang6 uê7
大卵脬挲盐	dua7 lang6 pa1 so1 iem5
大膣吓细卵	dua7 zi1 hêh4 soi3 lang6
臭喙卵面	cao3 cui3 lang6 ming7
别支卵	bag4 gi1 lang6
卵du6	lang6 du6
怪卵	guai3 lang6
扶卵脬	hu5 lang6 pa1
譀风	hob4 huang1
譀卵风	hob4 lang6 huang1
含卵	gam5 lang6
臭卵	cao3 lang6
卵屎	lang6 sai2
戆卵	gong1 lang6
有支卵	u6 gi1 lang6
大卵	dua7 lang6
无卵	bho5 lang6
惹卵入尻川	ria2 lang6 rib8 ga1 ceng1
卵鸟	lang6 zieu2
卵屎话	lang6 sai2 uê7
卵话	lang6 uê7
我卵	ua2 lang6
无事	bho5 se7
无事	bho5 dai7
无卵事	bho5 lang6 dai7
无卵事	bho5 lang6 se7
无用	bho5 êng7
无卵用	bho5 lang6 êng7
卸货	sia3 huê3
卸衰人	sia3 suê1 nang5
双目囥在裤底	sang1 mag8 keng3 do6 kou3 doi2
白仁	bêh8 ring5
汝爱怎然？	le2 ain3 zo1 ni5
恼到咬骨头	lou2 gao3 ga6 gug4 tao5
大细目	dua7 soi3 mag8
蛀齿	zu3 cin2
齿痠	cin2 seng1
牙头齿	ghê5 tao5 cin2
腐枝	hu1 gi1
起厝	ki2 cu3
烦恼天塌	huêng5 lo2 tin1 tab8
烦恼去死	huêng5 lo2 ke3 si2
烦恼	huêng5 lo2
烦恼	huêng5 lo2
燃炭	bian5 tuan3
燃水	hian5 zui2
燃火煮饭	hian5 huê2 ze2 bung7
燃粿	hian5 guê2
燃饭	hian5 bung7
燃火	hian5 huê2
燃	hian5
兄弟囝	hian1 di6 gian2
协洽	hieb8 zieb8
插艾	cah4 hian7
脱齿	lug4 cin2
缀齿	duê3 cin2
豆仁糖	dao7 ring5 teng5
豆hong7	dao7 hong7
塗下	tou5 ê6
gong3腐	gong3 hu7
gong3菜	gong3 cai3
草bou3	cao2 bou3
熕铳	gong3 cêng3
浸过乌水	zim3 guê3 ou1 zui2
粽箬	zang3 hioh8
堪该	kam1 gai1
栀粽	gi1 zang3
栀粿	gi1 guê2
艾	hian7
屈原	kug4 nguêng5
粽馅	zang3 an7
粽bou3	zang3 bou3
食粽	ziah8 zang3
缚粽	bag8 zang3
端午安康	duêng1 ngou2 ang1 kang1
pê6龙船	pê6 lêng5 zung5
爬龙船	bê5 lêng5 zung5
细郎	soi3 neng5
细郎	soi3 neng5
阿郎	a1 neng5
阿郎	a1 neng5
阿奶	a1 nai2
阿奶	a1 nai2
阿奶	a1 nai2
阿姐	a1 zê2
喉咙痒	ao5 lêng5 ziên6
喉咙相贴缀	ao5 lêng5 siê1 tieb4 duê3
有喉底	u6 ao5 doi2
喉灱	ao5 da1
喉咙	ao5 lêng5
喉嘶嘶	ao5 soi1 soi1
好声喉	ho2 sian1 ao5
喉	ao5
aoh4褶aoh4naoh4	aoh4 zih4 aoh4 naoh4
aoh4褶aoh4naoh4	aoh4 zih4 aoh4 naoh4
aoh4褶aoh4naoh4	aoh4 zih4 aoh4 naoh4
aoh4	aoh4
盘墙	buan5 ciên5
后寮墙	ao6 lieu5 ciên5
冻后骹	dong3 ao6 ka1
后骹㬹	ao6 ka1 dên1
慢手	mang7 ciu2
后手	ao6 ciu2
后手	ao6 ciu2
后棚	ao6 bên5
后父	ao6 bê6
后面	ao6 ming7
后爿	ao6 boin5
后头	ao6 tao5
后头	ao6 tao5
后台	ao6 tai5
后门	ao6 mung5
林投	la5 dao5
油葱	iu5 cang1
黉宫	ang5 gêng1
学宫	oh8 gêng1
刺藨	ci3 po1
介钱	gai3 zin5
狗舌鱼	gao2 zih8 he5
鲽脯	tih4 bou2
鲽鱼	tih4
屉脯	ti3 bou2
屉鱼	ti3 he5
鞋底鱼	oi5 doi2 he5
鞋屉	oi5 toih4
公鱼	gang1 he5
菜豆	cai3 dao7
锅踅	uê1 sug8
掉	dio7
相詏	siê1 a3
鸡榆	goi1 diu5
片	pin3
一片	zêg8 pin3
一派	zêg8 pê3
一梂	zêg8 giu5
一串	zêg8 cuêng3
一穗粟	zêg8 sui7 cêg4
一旁咬虱	ieu1 pang5 ga6 sag4
一领被	zêg8 nian2 puê6
一面	zêg8 ming7
一目观九虎	zêg8 mag8 guêng1 gao2 houn2
一pa1/pao1花	zêg8 pa1 huê1
拍花	pah4 huê1
一农败百商	zêg8 long5 bai7 bêh4 siang1
一落当三生	zêg8 loh8 deng3 san1 sên1
一落厝	zêg8 loh8 cu3
一掠	zêg8 liah8
一挵	zêg8 la6
贴饶	dah4 rieu5
厝脊	cu3 zig4
客厅	kêh4 tian1
大厅	dua7 tian1
天井	tiêng1 zên2
窗帘	têng1 liem5
窗空	têng1 kang1
